COUNTRY,DATE,Confirmed,Deaths,Recovered,POPULATION
Afghanistan,2020-01-22,0,0,0,38928346
Afghanistan,2020-01-23,0,0,0,38928346
Afghanistan,2020-01-24,0,0,0,38928346
Afghanistan,2020-01-25,0,0,0,38928346
Afghanistan,2020-01-26,0,0,0,38928346
Afghanistan,2020-01-27,0,0,0,38928346
Afghanistan,2020-01-28,0,0,0,38928346
Afghanistan,2020-01-29,0,0,0,38928346
Afghanistan,2020-01-30,0,0,0,38928346
Afghanistan,2020-01-31,0,0,0,38928346
Afghanistan,2020-02-01,0,0,0,38928346
Afghanistan,2020-02-02,0,0,0,38928346
Afghanistan,2020-02-03,0,0,0,38928346
Afghanistan,2020-02-04,0,0,0,38928346
Afghanistan,2020-02-05,0,0,0,38928346
Afghanistan,2020-02-06,0,0,0,38928346
Afghanistan,2020-02-07,0,0,0,38928346
Afghanistan,2020-02-08,0,0,0,38928346
Afghanistan,2020-02-09,0,0,0,38928346
Afghanistan,2020-02-10,0,0,0,38928346
Afghanistan,2020-02-11,0,0,0,38928346
Afghanistan,2020-02-12,0,0,0,38928346
Afghanistan,2020-02-13,0,0,0,38928346
Afghanistan,2020-02-14,0,0,0,38928346
Afghanistan,2020-02-15,0,0,0,38928346
Afghanistan,2020-02-16,0,0,0,38928346
Afghanistan,2020-02-17,0,0,0,38928346
Afghanistan,2020-02-18,0,0,0,38928346
Afghanistan,2020-02-19,0,0,0,38928346
Afghanistan,2020-02-20,0,0,0,38928346
Afghanistan,2020-02-21,0,0,0,38928346
Afghanistan,2020-02-22,0,0,0,38928346
Afghanistan,2020-02-23,0,0,0,38928346
Afghanistan,2020-02-24,1,0,0,38928346
Afghanistan,2020-02-25,1,0,0,38928346
Afghanistan,2020-02-26,1,0,0,38928346
Afghanistan,2020-02-27,1,0,0,38928346
Afghanistan,2020-02-28,1,0,0,38928346
Afghanistan,2020-02-29,1,0,0,38928346
Afghanistan,2020-03-01,1,0,0,38928346
Afghanistan,2020-03-02,1,0,0,38928346
Afghanistan,2020-03-03,1,0,0,38928346
Afghanistan,2020-03-04,1,0,0,38928346
Afghanistan,2020-03-05,1,0,0,38928346
Afghanistan,2020-03-06,1,0,0,38928346
Afghanistan,2020-03-07,1,0,0,38928346
Afghanistan,2020-03-08,4,0,0,38928346
Afghanistan,2020-03-09,4,0,0,38928346
Afghanistan,2020-03-10,5,0,0,38928346
Afghanistan,2020-03-11,7,0,0,38928346
Afghanistan,2020-03-12,7,0,0,38928346
Afghanistan,2020-03-13,7,0,0,38928346
Afghanistan,2020-03-14,11,0,0,38928346
Afghanistan,2020-03-15,16,0,0,38928346
Afghanistan,2020-03-16,21,0,1,38928346
Afghanistan,2020-03-17,22,0,1,38928346
Afghanistan,2020-03-18,22,0,1,38928346
Afghanistan,2020-03-19,22,0,1,38928346
Afghanistan,2020-03-20,24,0,1,38928346
Afghanistan,2020-03-21,24,0,1,38928346
Afghanistan,2020-03-22,40,1,1,38928346
Afghanistan,2020-03-23,40,1,1,38928346
Afghanistan,2020-03-24,74,1,1,38928346
Afghanistan,2020-03-25,84,2,2,38928346
Afghanistan,2020-03-26,94,4,2,38928346
Afghanistan,2020-03-27,110,4,2,38928346
Afghanistan,2020-03-28,110,4,2,38928346
Afghanistan,2020-03-29,120,4,2,38928346
Afghanistan,2020-03-30,170,4,2,38928346
Afghanistan,2020-03-31,174,4,5,38928346
Afghanistan,2020-04-01,237,4,5,38928346
Afghanistan,2020-04-02,273,6,10,38928346
Afghanistan,2020-04-03,281,6,10,38928346
Afghanistan,2020-04-04,299,7,10,38928346
Afghanistan,2020-04-05,349,7,15,38928346
Afghanistan,2020-04-06,367,11,18,38928346
Afghanistan,2020-04-07,423,14,18,38928346
Afghanistan,2020-04-08,444,14,29,38928346
Afghanistan,2020-04-09,484,15,32,38928346
Afghanistan,2020-04-10,521,15,32,38928346
Afghanistan,2020-04-11,555,18,32,38928346
Afghanistan,2020-04-12,607,18,32,38928346
Afghanistan,2020-04-13,665,21,32,38928346
Afghanistan,2020-04-14,714,23,40,38928346
Afghanistan,2020-04-15,784,25,43,38928346
Afghanistan,2020-04-16,840,30,54,38928346
Albania,2020-01-22,0,0,0,2877797
Albania,2020-01-23,0,0,0,2877797
Albania,2020-01-24,0,0,0,2877797
Albania,2020-01-25,0,0,0,2877797
Albania,2020-01-26,0,0,0,2877797
Albania,2020-01-27,0,0,0,2877797
Albania,2020-01-28,0,0,0,2877797
Albania,2020-01-29,0,0,0,2877797
Albania,2020-01-30,0,0,0,2877797
Albania,2020-01-31,0,0,0,2877797
Albania,2020-02-01,0,0,0,2877797
Albania,2020-02-02,0,0,0,2877797
Albania,2020-02-03,0,0,0,2877797
Albania,2020-02-04,0,0,0,2877797
Albania,2020-02-05,0,0,0,2877797
Albania,2020-02-06,0,0,0,2877797
Albania,2020-02-07,0,0,0,2877797
Albania,2020-02-08,0,0,0,2877797
Albania,2020-02-09,0,0,0,2877797
Albania,2020-02-10,0,0,0,2877797
Albania,2020-02-11,0,0,0,2877797
Albania,2020-02-12,0,0,0,2877797
Albania,2020-02-13,0,0,0,2877797
Albania,2020-02-14,0,0,0,2877797
Albania,2020-02-15,0,0,0,2877797
Albania,2020-02-16,0,0,0,2877797
Albania,2020-02-17,0,0,0,2877797
Albania,2020-02-18,0,0,0,2877797
Albania,2020-02-19,0,0,0,2877797
Albania,2020-02-20,0,0,0,2877797
Albania,2020-02-21,0,0,0,2877797
Albania,2020-02-22,0,0,0,2877797
Albania,2020-02-23,0,0,0,2877797
Albania,2020-02-24,0,0,0,2877797
Albania,2020-02-25,0,0,0,2877797
Albania,2020-02-26,0,0,0,2877797
Albania,2020-02-27,0,0,0,2877797
Albania,2020-02-28,0,0,0,2877797
Albania,2020-02-29,0,0,0,2877797
Albania,2020-03-01,0,0,0,2877797
Albania,2020-03-02,0,0,0,2877797
Albania,2020-03-03,0,0,0,2877797
Albania,2020-03-04,0,0,0,2877797
Albania,2020-03-05,0,0,0,2877797
Albania,2020-03-06,0,0,0,2877797
Albania,2020-03-07,0,0,0,2877797
Albania,2020-03-08,0,0,0,2877797
Albania,2020-03-09,2,0,0,2877797
Albania,2020-03-10,10,0,0,2877797
Albania,2020-03-11,12,1,0,2877797
Albania,2020-03-12,23,1,0,2877797
Albania,2020-03-13,33,1,0,2877797
Albania,2020-03-14,38,1,0,2877797
Albania,2020-03-15,42,1,0,2877797
Albania,2020-03-16,51,1,0,2877797
Albania,2020-03-17,55,1,0,2877797
Albania,2020-03-18,59,2,0,2877797
Albania,2020-03-19,64,2,0,2877797
Albania,2020-03-20,70,2,0,2877797
Albania,2020-03-21,76,2,2,2877797
Albania,2020-03-22,89,2,2,2877797
Albania,2020-03-23,104,4,2,2877797
Albania,2020-03-24,123,5,10,2877797
Albania,2020-03-25,146,5,17,2877797
Albania,2020-03-26,174,6,17,2877797
Albania,2020-03-27,186,8,31,2877797
Albania,2020-03-28,197,10,31,2877797
Albania,2020-03-29,212,10,33,2877797
Albania,2020-03-30,223,11,44,2877797
Albania,2020-03-31,243,15,52,2877797
Albania,2020-04-01,259,15,67,2877797
Albania,2020-04-02,277,16,76,2877797
Albania,2020-04-03,304,17,89,2877797
Albania,2020-04-04,333,20,99,2877797
Albania,2020-04-05,361,20,104,2877797
Albania,2020-04-06,377,21,116,2877797
Albania,2020-04-07,383,22,131,2877797
Albania,2020-04-08,400,22,154,2877797
Albania,2020-04-09,409,23,165,2877797
Albania,2020-04-10,416,23,182,2877797
Albania,2020-04-11,433,23,197,2877797
Albania,2020-04-12,446,23,217,2877797
Albania,2020-04-13,467,23,232,2877797
Albania,2020-04-14,475,24,248,2877797
Albania,2020-04-15,494,25,251,2877797
Albania,2020-04-16,518,26,277,2877797
Algeria,2020-01-22,0,0,0,43851044
Algeria,2020-01-23,0,0,0,43851044
Algeria,2020-01-24,0,0,0,43851044
Algeria,2020-01-25,0,0,0,43851044
Algeria,2020-01-26,0,0,0,43851044
Algeria,2020-01-27,0,0,0,43851044
Algeria,2020-01-28,0,0,0,43851044
Algeria,2020-01-29,0,0,0,43851044
Algeria,2020-01-30,0,0,0,43851044
Algeria,2020-01-31,0,0,0,43851044
Algeria,2020-02-01,0,0,0,43851044
Algeria,2020-02-02,0,0,0,43851044
Algeria,2020-02-03,0,0,0,43851044
Algeria,2020-02-04,0,0,0,43851044
Algeria,2020-02-05,0,0,0,43851044
Algeria,2020-02-06,0,0,0,43851044
Algeria,2020-02-07,0,0,0,43851044
Algeria,2020-02-08,0,0,0,43851044
Algeria,2020-02-09,0,0,0,43851044
Algeria,2020-02-10,0,0,0,43851044
Algeria,2020-02-11,0,0,0,43851044
Algeria,2020-02-12,0,0,0,43851044
Algeria,2020-02-13,0,0,0,43851044
Algeria,2020-02-14,0,0,0,43851044
Algeria,2020-02-15,0,0,0,43851044
Algeria,2020-02-16,0,0,0,43851044
Algeria,2020-02-17,0,0,0,43851044
Algeria,2020-02-18,0,0,0,43851044
Algeria,2020-02-19,0,0,0,43851044
Algeria,2020-02-20,0,0,0,43851044
Algeria,2020-02-21,0,0,0,43851044
Algeria,2020-02-22,0,0,0,43851044
Algeria,2020-02-23,0,0,0,43851044
Algeria,2020-02-24,0,0,0,43851044
Algeria,2020-02-25,1,0,0,43851044
Algeria,2020-02-26,1,0,0,43851044
Algeria,2020-02-27,1,0,0,43851044
Algeria,2020-02-28,1,0,0,43851044
Algeria,2020-02-29,1,0,0,43851044
Algeria,2020-03-01,1,0,0,43851044
Algeria,2020-03-02,3,0,0,43851044
Algeria,2020-03-03,5,0,0,43851044
Algeria,2020-03-04,12,0,0,43851044
Algeria,2020-03-05,12,0,0,43851044
Algeria,2020-03-06,17,0,0,43851044
Algeria,2020-03-07,17,0,0,43851044
Algeria,2020-03-08,19,0,0,43851044
Algeria,2020-03-09,20,0,0,43851044
Algeria,2020-03-10,20,0,0,43851044
Algeria,2020-03-11,20,0,0,43851044
Algeria,2020-03-12,24,1,8,43851044
Algeria,2020-03-13,26,2,8,43851044
Algeria,2020-03-14,37,3,12,43851044
Algeria,2020-03-15,48,4,12,43851044
Algeria,2020-03-16,54,4,12,43851044
Algeria,2020-03-17,60,4,12,43851044
Algeria,2020-03-18,74,7,12,43851044
Algeria,2020-03-19,87,9,32,43851044
Algeria,2020-03-20,90,11,32,43851044
Algeria,2020-03-21,139,15,32,43851044
Algeria,2020-03-22,201,17,65,43851044
Algeria,2020-03-23,230,17,65,43851044
Algeria,2020-03-24,264,19,24,43851044
Algeria,2020-03-25,302,21,65,43851044
Algeria,2020-03-26,367,25,29,43851044
Algeria,2020-03-27,409,26,29,43851044
Algeria,2020-03-28,454,29,31,43851044
Algeria,2020-03-29,511,31,31,43851044
Algeria,2020-03-30,584,35,37,43851044
Algeria,2020-03-31,716,44,46,43851044
Algeria,2020-04-01,847,58,61,43851044
Algeria,2020-04-02,986,86,61,43851044
Algeria,2020-04-03,1171,105,62,43851044
Algeria,2020-04-04,1251,130,90,43851044
Algeria,2020-04-05,1320,152,90,43851044
Algeria,2020-04-06,1423,173,90,43851044
Algeria,2020-04-07,1468,193,113,43851044
Algeria,2020-04-08,1572,205,237,43851044
Algeria,2020-04-09,1666,235,347,43851044
Algeria,2020-04-10,1761,256,405,43851044
Algeria,2020-04-11,1825,275,460,43851044
Algeria,2020-04-12,1914,293,591,43851044
Algeria,2020-04-13,1983,313,601,43851044
Algeria,2020-04-14,2070,326,691,43851044
Algeria,2020-04-15,2160,336,708,43851044
Algeria,2020-04-16,2268,348,783,43851044
Andorra,2020-01-22,0,0,0,77265
Andorra,2020-01-23,0,0,0,77265
Andorra,2020-01-24,0,0,0,77265
Andorra,2020-01-25,0,0,0,77265
Andorra,2020-01-26,0,0,0,77265
Andorra,2020-01-27,0,0,0,77265
Andorra,2020-01-28,0,0,0,77265
Andorra,2020-01-29,0,0,0,77265
Andorra,2020-01-30,0,0,0,77265
Andorra,2020-01-31,0,0,0,77265
Andorra,2020-02-01,0,0,0,77265
Andorra,2020-02-02,0,0,0,77265
Andorra,2020-02-03,0,0,0,77265
Andorra,2020-02-04,0,0,0,77265
Andorra,2020-02-05,0,0,0,77265
Andorra,2020-02-06,0,0,0,77265
Andorra,2020-02-07,0,0,0,77265
Andorra,2020-02-08,0,0,0,77265
Andorra,2020-02-09,0,0,0,77265
Andorra,2020-02-10,0,0,0,77265
Andorra,2020-02-11,0,0,0,77265
Andorra,2020-02-12,0,0,0,77265
Andorra,2020-02-13,0,0,0,77265
Andorra,2020-02-14,0,0,0,77265
Andorra,2020-02-15,0,0,0,77265
Andorra,2020-02-16,0,0,0,77265
Andorra,2020-02-17,0,0,0,77265
Andorra,2020-02-18,0,0,0,77265
Andorra,2020-02-19,0,0,0,77265
Andorra,2020-02-20,0,0,0,77265
Andorra,2020-02-21,0,0,0,77265
Andorra,2020-02-22,0,0,0,77265
Andorra,2020-02-23,0,0,0,77265
Andorra,2020-02-24,0,0,0,77265
Andorra,2020-02-25,0,0,0,77265
Andorra,2020-02-26,0,0,0,77265
Andorra,2020-02-27,0,0,0,77265
Andorra,2020-02-28,0,0,0,77265
Andorra,2020-02-29,0,0,0,77265
Andorra,2020-03-01,0,0,0,77265
Andorra,2020-03-02,1,0,0,77265
Andorra,2020-03-03,1,0,0,77265
Andorra,2020-03-04,1,0,0,77265
Andorra,2020-03-05,1,0,0,77265
Andorra,2020-03-06,1,0,0,77265
Andorra,2020-03-07,1,0,0,77265
Andorra,2020-03-08,1,0,0,77265
Andorra,2020-03-09,1,0,0,77265
Andorra,2020-03-10,1,0,0,77265
Andorra,2020-03-11,1,0,0,77265
Andorra,2020-03-12,1,0,1,77265
Andorra,2020-03-13,1,0,0,77265
Andorra,2020-03-14,1,0,1,77265
Andorra,2020-03-15,1,0,1,77265
Andorra,2020-03-16,2,0,1,77265
Andorra,2020-03-17,39,0,1,77265
Andorra,2020-03-18,39,0,1,77265
Andorra,2020-03-19,53,0,1,77265
Andorra,2020-03-20,75,0,1,77265
Andorra,2020-03-21,88,0,1,77265
Andorra,2020-03-22,113,1,1,77265
Andorra,2020-03-23,133,1,1,77265
Andorra,2020-03-24,164,1,1,77265
Andorra,2020-03-25,188,1,1,77265
Andorra,2020-03-26,224,3,1,77265
Andorra,2020-03-27,267,3,1,77265
Andorra,2020-03-28,308,3,1,77265
Andorra,2020-03-29,334,6,1,77265
Andorra,2020-03-30,370,8,10,77265
Andorra,2020-03-31,376,12,10,77265
Andorra,2020-04-01,390,14,10,77265
Andorra,2020-04-02,428,15,10,77265
Andorra,2020-04-03,439,16,16,77265
Andorra,2020-04-04,466,17,21,77265
Andorra,2020-04-05,501,18,26,77265
Andorra,2020-04-06,525,21,31,77265
Andorra,2020-04-07,545,22,39,77265
Andorra,2020-04-08,564,23,52,77265
Andorra,2020-04-09,583,25,58,77265
Andorra,2020-04-10,601,26,71,77265
Andorra,2020-04-11,601,26,71,77265
Andorra,2020-04-12,638,29,128,77265
Andorra,2020-04-13,646,29,128,77265
Andorra,2020-04-14,659,31,128,77265
Andorra,2020-04-15,673,33,169,77265
Andorra,2020-04-16,673,33,169,77265
Angola,2020-01-22,0,0,0,32866272
Angola,2020-01-23,0,0,0,32866272
Angola,2020-01-24,0,0,0,32866272
Angola,2020-01-25,0,0,0,32866272
Angola,2020-01-26,0,0,0,32866272
Angola,2020-01-27,0,0,0,32866272
Angola,2020-01-28,0,0,0,32866272
Angola,2020-01-29,0,0,0,32866272
Angola,2020-01-30,0,0,0,32866272
Angola,2020-01-31,0,0,0,32866272
Angola,2020-02-01,0,0,0,32866272
Angola,2020-02-02,0,0,0,32866272
Angola,2020-02-03,0,0,0,32866272
Angola,2020-02-04,0,0,0,32866272
Angola,2020-02-05,0,0,0,32866272
Angola,2020-02-06,0,0,0,32866272
Angola,2020-02-07,0,0,0,32866272
Angola,2020-02-08,0,0,0,32866272
Angola,2020-02-09,0,0,0,32866272
Angola,2020-02-10,0,0,0,32866272
Angola,2020-02-11,0,0,0,32866272
Angola,2020-02-12,0,0,0,32866272
Angola,2020-02-13,0,0,0,32866272
Angola,2020-02-14,0,0,0,32866272
Angola,2020-02-15,0,0,0,32866272
Angola,2020-02-16,0,0,0,32866272
Angola,2020-02-17,0,0,0,32866272
Angola,2020-02-18,0,0,0,32866272
Angola,2020-02-19,0,0,0,32866272
Angola,2020-02-20,0,0,0,32866272
Angola,2020-02-21,0,0,0,32866272
Angola,2020-02-22,0,0,0,32866272
Angola,2020-02-23,0,0,0,32866272
Angola,2020-02-24,0,0,0,32866272
Angola,2020-02-25,0,0,0,32866272
Angola,2020-02-26,0,0,0,32866272
Angola,2020-02-27,0,0,0,32866272
Angola,2020-02-28,0,0,0,32866272
Angola,2020-02-29,0,0,0,32866272
Angola,2020-03-01,0,0,0,32866272
Angola,2020-03-02,0,0,0,32866272
Angola,2020-03-03,0,0,0,32866272
Angola,2020-03-04,0,0,0,32866272
Angola,2020-03-05,0,0,0,32866272
Angola,2020-03-06,0,0,0,32866272
Angola,2020-03-07,0,0,0,32866272
Angola,2020-03-08,0,0,0,32866272
Angola,2020-03-09,0,0,0,32866272
Angola,2020-03-10,0,0,0,32866272
Angola,2020-03-11,0,0,0,32866272
Angola,2020-03-12,0,0,0,32866272
Angola,2020-03-13,0,0,0,32866272
Angola,2020-03-14,0,0,0,32866272
Angola,2020-03-15,0,0,0,32866272
Angola,2020-03-16,0,0,0,32866272
Angola,2020-03-17,0,0,0,32866272
Angola,2020-03-18,0,0,0,32866272
Angola,2020-03-19,0,0,0,32866272
Angola,2020-03-20,1,0,0,32866272
Angola,2020-03-21,2,0,0,32866272
Angola,2020-03-22,2,0,0,32866272
Angola,2020-03-23,3,0,0,32866272
Angola,2020-03-24,3,0,0,32866272
Angola,2020-03-25,3,0,0,32866272
Angola,2020-03-26,4,0,0,32866272
Angola,2020-03-27,4,0,0,32866272
Angola,2020-03-28,5,0,0,32866272
Angola,2020-03-29,7,2,0,32866272
Angola,2020-03-30,7,2,0,32866272
Angola,2020-03-31,7,2,1,32866272
Angola,2020-04-01,8,2,1,32866272
Angola,2020-04-02,8,2,1,32866272
Angola,2020-04-03,8,2,1,32866272
Angola,2020-04-04,10,2,2,32866272
Angola,2020-04-05,14,2,2,32866272
Angola,2020-04-06,16,2,2,32866272
Angola,2020-04-07,17,2,2,32866272
Angola,2020-04-08,19,2,2,32866272
Angola,2020-04-09,19,2,2,32866272
Angola,2020-04-10,19,2,2,32866272
Angola,2020-04-11,19,2,4,32866272
Angola,2020-04-12,19,2,4,32866272
Angola,2020-04-13,19,2,4,32866272
Angola,2020-04-14,19,2,5,32866272
Angola,2020-04-15,19,2,5,32866272
Angola,2020-04-16,19,2,5,32866272
Antigua and Barbuda,2020-01-22,0,0,0,97929
Antigua and Barbuda,2020-01-23,0,0,0,97929
Antigua and Barbuda,2020-01-24,0,0,0,97929
Antigua and Barbuda,2020-01-25,0,0,0,97929
Antigua and Barbuda,2020-01-26,0,0,0,97929
Antigua and Barbuda,2020-01-27,0,0,0,97929
Antigua and Barbuda,2020-01-28,0,0,0,97929
Antigua and Barbuda,2020-01-29,0,0,0,97929
Antigua and Barbuda,2020-01-30,0,0,0,97929
Antigua and Barbuda,2020-01-31,0,0,0,97929
Antigua and Barbuda,2020-02-01,0,0,0,97929
Antigua and Barbuda,2020-02-02,0,0,0,97929
Antigua and Barbuda,2020-02-03,0,0,0,97929
Antigua and Barbuda,2020-02-04,0,0,0,97929
Antigua and Barbuda,2020-02-05,0,0,0,97929
Antigua and Barbuda,2020-02-06,0,0,0,97929
Antigua and Barbuda,2020-02-07,0,0,0,97929
Antigua and Barbuda,2020-02-08,0,0,0,97929
Antigua and Barbuda,2020-02-09,0,0,0,97929
Antigua and Barbuda,2020-02-10,0,0,0,97929
Antigua and Barbuda,2020-02-11,0,0,0,97929
Antigua and Barbuda,2020-02-12,0,0,0,97929
Antigua and Barbuda,2020-02-13,0,0,0,97929
Antigua and Barbuda,2020-02-14,0,0,0,97929
Antigua and Barbuda,2020-02-15,0,0,0,97929
Antigua and Barbuda,2020-02-16,0,0,0,97929
Antigua and Barbuda,2020-02-17,0,0,0,97929
Antigua and Barbuda,2020-02-18,0,0,0,97929
Antigua and Barbuda,2020-02-19,0,0,0,97929
Antigua and Barbuda,2020-02-20,0,0,0,97929
Antigua and Barbuda,2020-02-21,0,0,0,97929
Antigua and Barbuda,2020-02-22,0,0,0,97929
Antigua and Barbuda,2020-02-23,0,0,0,97929
Antigua and Barbuda,2020-02-24,0,0,0,97929
Antigua and Barbuda,2020-02-25,0,0,0,97929
Antigua and Barbuda,2020-02-26,0,0,0,97929
Antigua and Barbuda,2020-02-27,0,0,0,97929
Antigua and Barbuda,2020-02-28,0,0,0,97929
Antigua and Barbuda,2020-02-29,0,0,0,97929
Antigua and Barbuda,2020-03-01,0,0,0,97929
Antigua and Barbuda,2020-03-02,0,0,0,97929
Antigua and Barbuda,2020-03-03,0,0,0,97929
Antigua and Barbuda,2020-03-04,0,0,0,97929
Antigua and Barbuda,2020-03-05,0,0,0,97929
Antigua and Barbuda,2020-03-06,0,0,0,97929
Antigua and Barbuda,2020-03-07,0,0,0,97929
Antigua and Barbuda,2020-03-08,0,0,0,97929
Antigua and Barbuda,2020-03-09,0,0,0,97929
Antigua and Barbuda,2020-03-10,0,0,0,97929
Antigua and Barbuda,2020-03-11,0,0,0,97929
Antigua and Barbuda,2020-03-12,0,0,0,97929
Antigua and Barbuda,2020-03-13,1,0,0,97929
Antigua and Barbuda,2020-03-14,1,0,0,97929
Antigua and Barbuda,2020-03-15,1,0,0,97929
Antigua and Barbuda,2020-03-16,1,0,0,97929
Antigua and Barbuda,2020-03-17,1,0,0,97929
Antigua and Barbuda,2020-03-18,1,0,0,97929
Antigua and Barbuda,2020-03-19,1,0,0,97929
Antigua and Barbuda,2020-03-20,1,0,0,97929
Antigua and Barbuda,2020-03-21,1,0,0,97929
Antigua and Barbuda,2020-03-22,1,0,0,97929
Antigua and Barbuda,2020-03-23,3,0,0,97929
Antigua and Barbuda,2020-03-24,3,0,0,97929
Antigua and Barbuda,2020-03-25,3,0,0,97929
Antigua and Barbuda,2020-03-26,7,0,0,97929
Antigua and Barbuda,2020-03-27,7,0,0,97929
Antigua and Barbuda,2020-03-28,7,0,0,97929
Antigua and Barbuda,2020-03-29,7,0,0,97929
Antigua and Barbuda,2020-03-30,7,0,0,97929
Antigua and Barbuda,2020-03-31,7,0,0,97929
Antigua and Barbuda,2020-04-01,7,0,0,97929
Antigua and Barbuda,2020-04-02,9,0,0,97929
Antigua and Barbuda,2020-04-03,15,0,0,97929
Antigua and Barbuda,2020-04-04,15,0,0,97929
Antigua and Barbuda,2020-04-05,15,0,0,97929
Antigua and Barbuda,2020-04-06,15,0,0,97929
Antigua and Barbuda,2020-04-07,19,1,0,97929
Antigua and Barbuda,2020-04-08,19,2,0,97929
Antigua and Barbuda,2020-04-09,19,2,0,97929
Antigua and Barbuda,2020-04-10,19,2,0,97929
Antigua and Barbuda,2020-04-11,21,2,0,97929
Antigua and Barbuda,2020-04-12,21,2,0,97929
Antigua and Barbuda,2020-04-13,23,2,0,97929
Antigua and Barbuda,2020-04-14,23,2,3,97929
Antigua and Barbuda,2020-04-15,23,2,3,97929
Antigua and Barbuda,2020-04-16,23,3,3,97929
Argentina,2020-01-22,0,0,0,45195774
Argentina,2020-01-23,0,0,0,45195774
Argentina,2020-01-24,0,0,0,45195774
Argentina,2020-01-25,0,0,0,45195774
Argentina,2020-01-26,0,0,0,45195774
Argentina,2020-01-27,0,0,0,45195774
Argentina,2020-01-28,0,0,0,45195774
Argentina,2020-01-29,0,0,0,45195774
Argentina,2020-01-30,0,0,0,45195774
Argentina,2020-01-31,0,0,0,45195774
Argentina,2020-02-01,0,0,0,45195774
Argentina,2020-02-02,0,0,0,45195774
Argentina,2020-02-03,0,0,0,45195774
Argentina,2020-02-04,0,0,0,45195774
Argentina,2020-02-05,0,0,0,45195774
Argentina,2020-02-06,0,0,0,45195774
Argentina,2020-02-07,0,0,0,45195774
Argentina,2020-02-08,0,0,0,45195774
Argentina,2020-02-09,0,0,0,45195774
Argentina,2020-02-10,0,0,0,45195774
Argentina,2020-02-11,0,0,0,45195774
Argentina,2020-02-12,0,0,0,45195774
Argentina,2020-02-13,0,0,0,45195774
Argentina,2020-02-14,0,0,0,45195774
Argentina,2020-02-15,0,0,0,45195774
Argentina,2020-02-16,0,0,0,45195774
Argentina,2020-02-17,0,0,0,45195774
Argentina,2020-02-18,0,0,0,45195774
Argentina,2020-02-19,0,0,0,45195774
Argentina,2020-02-20,0,0,0,45195774
Argentina,2020-02-21,0,0,0,45195774
Argentina,2020-02-22,0,0,0,45195774
Argentina,2020-02-23,0,0,0,45195774
Argentina,2020-02-24,0,0,0,45195774
Argentina,2020-02-25,0,0,0,45195774
Argentina,2020-02-26,0,0,0,45195774
Argentina,2020-02-27,0,0,0,45195774
Argentina,2020-02-28,0,0,0,45195774
Argentina,2020-02-29,0,0,0,45195774
Argentina,2020-03-01,0,0,0,45195774
Argentina,2020-03-02,0,0,0,45195774
Argentina,2020-03-03,1,0,0,45195774
Argentina,2020-03-04,1,0,0,45195774
Argentina,2020-03-05,1,0,0,45195774
Argentina,2020-03-06,2,0,0,45195774
Argentina,2020-03-07,8,0,0,45195774
Argentina,2020-03-08,12,1,0,45195774
Argentina,2020-03-09,12,1,0,45195774
Argentina,2020-03-10,17,1,0,45195774
Argentina,2020-03-11,19,1,0,45195774
Argentina,2020-03-12,19,1,0,45195774
Argentina,2020-03-13,31,2,0,45195774
Argentina,2020-03-14,34,2,1,45195774
Argentina,2020-03-15,45,2,1,45195774
Argentina,2020-03-16,56,2,1,45195774
Argentina,2020-03-17,68,2,3,45195774
Argentina,2020-03-18,79,2,3,45195774
Argentina,2020-03-19,97,3,3,45195774
Argentina,2020-03-20,128,3,3,45195774
Argentina,2020-03-21,158,4,3,45195774
Argentina,2020-03-22,266,4,3,45195774
Argentina,2020-03-23,301,4,3,45195774
Argentina,2020-03-24,387,6,52,45195774
Argentina,2020-03-25,387,8,52,45195774
Argentina,2020-03-26,502,9,63,45195774
Argentina,2020-03-27,589,13,72,45195774
Argentina,2020-03-28,690,18,72,45195774
Argentina,2020-03-29,745,19,72,45195774
Argentina,2020-03-30,820,23,228,45195774
Argentina,2020-03-31,1054,27,240,45195774
Argentina,2020-04-01,1054,28,248,45195774
Argentina,2020-04-02,1133,36,256,45195774
Argentina,2020-04-03,1265,39,266,45195774
Argentina,2020-04-04,1451,43,279,45195774
Argentina,2020-04-05,1451,44,280,45195774
Argentina,2020-04-06,1554,48,325,45195774
Argentina,2020-04-07,1628,56,338,45195774
Argentina,2020-04-08,1715,63,358,45195774
Argentina,2020-04-09,1795,72,365,45195774
Argentina,2020-04-10,1975,82,375,45195774
Argentina,2020-04-11,1975,83,440,45195774
Argentina,2020-04-12,2142,90,468,45195774
Argentina,2020-04-13,2208,97,515,45195774
Argentina,2020-04-14,2277,102,559,45195774
Argentina,2020-04-15,2443,111,596,45195774
Argentina,2020-04-16,2571,115,631,45195774
Armenia,2020-01-22,0,0,0,2963243
Armenia,2020-01-23,0,0,0,2963243
Armenia,2020-01-24,0,0,0,2963243
Armenia,2020-01-25,0,0,0,2963243
Armenia,2020-01-26,0,0,0,2963243
Armenia,2020-01-27,0,0,0,2963243
Armenia,2020-01-28,0,0,0,2963243
Armenia,2020-01-29,0,0,0,2963243
Armenia,2020-01-30,0,0,0,2963243
Armenia,2020-01-31,0,0,0,2963243
Armenia,2020-02-01,0,0,0,2963243
Armenia,2020-02-02,0,0,0,2963243
Armenia,2020-02-03,0,0,0,2963243
Armenia,2020-02-04,0,0,0,2963243
Armenia,2020-02-05,0,0,0,2963243
